Time,Rounding Mode,fp_X,fp_Y,fp_Z,fp_Z Expected,fp_Z 64 bits
151525, 0, 39c4c8a3, 4101212f, 3b468538, 3b468538, 3f68d0a708363b40
151575, 1, aa207278, 1a7c0ec5, 851df9ef, 851df9ef, b8a3bf3dfb54cb00
151675, 3, 40caa44b, 9ebcf05b, a0158ee9, a0158ee9, bc02b1dd2456d520
151755, 1, 776d17cf, a0fbdf0, 42052035, 42052035, 4040a406af64a200
151795, 0, 7f800000, 223ed7d0, 7f800000, 7f800000, 4040a406af64a200
151905, 4, 2dd72cf0, 9192b823, 80000000, 80000000, 4040a406af64a200
152075, 1, de47300d, 8e28606c, 2d03028e, 2d03028e, 3da06051d2a4af80
152145, 1, 45b28362, 2781f247, 2db53a4c, 2db53a4c, 3db6a74985c50b80
152205, 4, 108d3c14, 12463a6a, 0, 0, 3db6a74985c50b80
152345, 2, d31ade9d, 724272b6, ff800000, ff800000, 3db6a74985c50b80
152495, 3, 5f52ebb1, 4dbe12e7, 6d9c9a81, 6d9c9a81, 45b393500863d6e0
152635, 4, e0411de1, d047d585, 7116bf4c, 7116bf4c, 4622d7e982f75ca0
152815, 3, 465edcb0, 80000000, 80000000, 80000000, 4622d7e982f75ca0
152995, 1, 798f32d6, d80c7883, ff800000, ff800000, 4622d7e982f75ca0
153135, 0, 4ea755e9, ff800000, ff800000, ff800000, 4622d7e982f75ca0
153315, 0, c4aaf5c6, cba318ab, 50d9d5ed, 50d9d5ec, 421b3abd93aed080
153415, 3, 12533f65, 9f374ac9, 80000000, 80000000, 421b3abd93aed080
153575, 4, 2fb82d86, ba7dd64e, aab69f2c, aab69f2c, bd56d3e5733c5a80
153725, 4, 6b3d1b2e, f7efa74, 3b3c59fa, 3b3c59fa, 3f678b3f3be79b00
153905, 3, 7fc00000, 9e5bc13, 7fc00000, 7fc00000, 3f678b3f3be79b00
154085, 2, e31d0341, fe43e851, 7f800000, 7f800000, 3f678b3f3be79b00
154215, 2, af1bb6fb, e60b5950, 55a9855b, 55a9855b, 42b530ab63dc5c00
154305, 2, ff800000, 369d1208, ff800000, ff800000, 42b530ab63dc5c00
154325, 2, 5673ce03, d25280f7, e94879d1, e94879d1, c5290f3a16689ca0
154485, 2, 32a50138, 85f5f697, 80000000, 80000000, c5290f3a16689ca0
154645, 2, d340515b, 21b9013f, b58afbbb, b58afbbb, beb15f774d0c0ca0
154715, 3, da2c0160, 65ce1f62, ff800000, ff800000, beb15f774d0c0ca0
154895, 2, 40008d3b, 7f800000, 7f800000, 7f800000, beb15f774d0c0ca0
154995, 3, 7649729c, 58659c6c, 7f800000, 7f800000, beb15f774d0c0ca0
155155, 0, 7ee93087, 6ac27d58, 7f800000, 7f800000, beb15f774d0c0ca0
155225, 2, 362e174f, 7f800000, 7f800000, 7f800000, beb15f774d0c0ca0
155285, 2, 6894dc64, edebf7bc, ff800000, ff800000, beb15f774d0c0ca0
155375, 0, 118369ba, 104066e4, 0, 0, beb15f774d0c0ca0
155445, 1, 9c181fcd, 755b976f, d2027d31, d2027d31, c2404fa622d69c60
155645, 1, 3815bd7b, 9491f9b5, 8d2ac4c3, 8d2ac4c3, b9a5589875a6bdc0
155695, 3, 336fe491, 752cb7ab, 6921d9af, 6921d9af, 45243b35c1aa7b60
155765, 0, 6695eef9, c142099a, e8634971, e8634970, c50c692e12a0b280
155935, 0, 685a7c83, ac699639, d5475b89, d5475b89, c2a8eb711aaf6560
156075, 4, c7f7ec69, c5497797, 4dc31c70, 4dc31c70, 41b8638df2481de0
156215, 0, d694562d, 84b3d41f, 1bd06656, 1bd06656, 3b7a0ccab2acdcc0
156265, 3, b47e39fe, c289e74e, 3788f2bd, 3788f2bd, 3ef11e5796fbac80
156345, 3, 63555598, 28337738, 4c158e33, 4c158e33, 4182b1c6578c2800
156465, 3, 594e5514, c5365ef0, df12fd00, df12fd00, c3e25fa01ca35800
156605, 4, 7748f525, 42f46b23, 7abfddc1, 7abfddc1, 4757fbb8267f61e0
156625, 3, f2d539c, 1ae66446, 0, 0, 4757fbb8267f61e0
156735, 4, 7da5f332, 222ba1d0, 605e84ae, 605e84ae, 440bd095cb82a800
156825, 1, 736d73f5, 14da2d01, 48ca5e7c, 48ca5e7c, 41194bcf9e309ea0
157015, 1, 9ad2a332, 4abfc012, a61dc5cb, a61dc5cb, bcc3b8b9705f3080
157085, 4, 5fdd1aa3, 83f888d8, a456a7ff, a456a7ff, bc8ad4ffd3a23100
157125, 2, a784cda2, 85ee60b1, 0, 0, bc8ad4ffd3a23100
157165, 0, 8dc9b991, 6cc34bfc, bb19e439, bb19e439, bf633c872c64b780
157325, 4, 41074d55, 2925d7fb, 2aaf4dfd, 2aaf4dfd, 3d55e9bf990d55c0
157415, 4, 71e2391e, fe03ef61, ff800000, ff800000, 3d55e9bf990d55c0
157495, 2, 3f8f4619, 7c0127c0, 7c109123, 7c109123, 478212246ed87000
157675, 3, ffc00000, 8d5cbc91, 7fc00000, 7fc00000, 478212246ed87000
157725, 2, bb025fec, bb4385a6, 36c72642, 36c72642, 3ed8e4c848f3c200
157765, 2, 7f800000, c1b787e7, ff800000, ff800000, 3ed8e4c848f3c200
157825, 1, 7789fa2f, 18763c82, 5084b705, 5084b705, 421096e0bbc1fbc0
157935, 4, 1f0a3022, 7fc00000, 7fc00000, 7fc00000, 421096e0bbc1fbc0
157975, 4, 6323290, c9a99bac, 906c1f7b, 906c1f7b, ba0d83ef59ca3000
158125, 4, d6bf1f1b, 7f800000, ff800000, ff800000, ba0d83ef59ca3000
158275, 2, ffc00000, 684add98, 7fc00000, 7fc00000, ba0d83ef59ca3000
158375, 4, bb64c210, 7fc00000, 7fc00000, 7fc00000, ba0d83ef59ca3000
158415, 1, eaf4d56d, 61473455, ff800000, ff800000, ba0d83ef59ca3000
158555, 4, a4ba2ace, 96714a82, 0, 0, ba0d83ef59ca3000
158645, 1, 9ead3896, 6927fd86, c86356ea, c86356ea, c10c6add5c772100
158795, 1, dfd96f29, 7881c46a, ff800000, ff800000, c10c6add5c772100
158885, 4, b389596e, d2b219ba, 46bf1bf8, 46bf1bf8, 40d7e37f00adfb00
159075, 1, 96d48b, 57f08e7e, 190dbb36, 190dbb36, 3b21b766ce36cd40
159185, 2, d54ab7f2, 7fc00000, 7fc00000, 7fc00000, 3b21b766ce36cd40
159365, 0, cba3d95, 867d9025, 80000000, 80000000, 3b21b766ce36cd40
159405, 3, c126d727, 0, 80000000, 80000000, 3b21b766ce36cd40
159505, 1, 1ae6b085, ceb73c05, aa251e44, aa251e44, bd44a3c89e73d320
159635, 4, a71c571, 7e70b97e, 49635849, 49635849, 412c6b0913bad3c0
159685, 4, ffc00000, a95cf375, 7fc00000, 7fc00000, 412c6b0913bad3c0
159825, 2, d2043f8c, 7f800000, ff800000, ff800000, 412c6b0913bad3c0
159885, 4, b610f458, 456055af, bbfe0ca2, bbfe0ca2, bf7fc1944e100a00
159925, 4, 47939fe7, 2a5e1ccf, 32801547, 32801547, 3e5002a8e5b1f920
160035, 2, f66c85a8, ff800000, 7f800000, 7f800000, 3e5002a8e5b1f920
160135, 2, d1d7b6cd, ff800000, 7f800000, 7f800000, 3e5002a8e5b1f920
160275, 2, 861a1479, 92a1044f, 0, 0, 3e5002a8e5b1f920
160345, 2, c84691a6, dcea86e8, 65b5e9c5, 65b5e9c5, 44b6bd38bd9c4e00
160445, 0, b3913869, 214c1f41, 9567955d, 9567955d, baacf2ab98026a40
160575, 0, 8a0d4105, 8bd9ca82, 0, 0, baacf2ab98026a40
160635, 0, 3c1832e5, 779193f2, 742d1992, 742d1992, 4685a33233a6de80
160805, 2, 4f8badbb, 25532000, 3566634d, 3566634d, 3eaccc69b6180000
160855, 0, 257b3736, 80000000, 80000000, 80000000, 3eaccc69b6180000
160885, 3, fcc38763, 80000000, 0, 0, 3eaccc69b6180000
161015, 2, ad0e8b32, 9e5d0f93, bf62dac, bf62dac, 397ec5b58af6ed80
161195, 1, 42f96c07, eb921f77, ef0e5e44, ef0e5e44, c5e1cbc880820820
161385, 3, 15ddb8c1, 1d5f2e61, 0, 0, c5e1cbc880820820
161405, 2, 79fc828c, 2b7c60e4, 65f8f013, 65f8f013, 44bf1e0275189600
161595, 4, 80000000, 110eb758, 80000000, 80000000, 44bf1e0275189600
161715, 1, ff800000, 110b34a2, ff800000, ff800000, 44bf1e0275189600
161765, 1, fa74b264, 860d3b7e, 4106ff1e, 4106ff1e, 4020dfe3d41b2700
161785, 1, 6a2b6b72, 4eeb0d7, 2f9fd44d, 2f9fd44d, 3df3fa89ba3397c0
161925, 1, ca3945a, 4f47dbcb, 1c7f6987, 1c7f6987, 3b8fed30e5685780
162015, 0, a0c8c26b, f64ed1f7, 57a2311b, 57a2311a, 42f4462350de07a0
162175, 3, fe892049, 3671fc1b, f5819e6e, f5819e6e, c6b033cddee87660
162285, 3, 82e484c1, c0fd791a, 462434d, 462434d, 388c486996369340
162485, 3, c0d79073, d15c0def, 52b94bdf, 52b94bdf, 4257297bcd364ba0
162605, 3, 25096b05, 37b5cc06, 1d432c5f, 1d432c5f, 3ba8658bc25f8780
162635, 4, 8c741ffd, 8dcd922, 80000000, 80000000, 3ba8658bc25f8780
162695, 0, fcdde454, 98c056d6, 5626b683, 5626b683, 42c4d6d06622c700
162745, 4, 7882aa42, c1dc9145, fae128ed, fae128ed, c75c251d97d17280
162895, 1, 21cbb055, d4951564, b6ed3d4d, b6ed3d4d, bedda7a9a0368d00
163005, 4, 3f128774, b2b51d5d, b24f5527, b24f5527, be49eaa4e5d64900
163055, 2, 632aad53, b15cdd13, d5134058, d5134058, c2a2680af3f08520
163165, 4, f7f66298, 8a1a8495, 4294b6ea, 4294b6ea, 405296dd35b84f00
163235, 2, b2fa607e, 333db9d, 80000000, 80000000, 405296dd35b84f00
163275, 2, 45f10f83, 3426a231, 3a9ce8c8, 3a9ce8c8, 3f539d191cdbc260
163315, 2, f91f0a09, 2c39cdbe, e5e6dc24, e5e6dc24, c4bcdb8464e9eb80
163505, 0, c3706acc, 80000000, 0, 0, c4bcdb8464e9eb80
163585, 4, ae0bb23a, 5ee7717c, cd7c977f, cd7c977f, c1af92efeafb8600
163755, 3, 7fc00000, c5657fb0, 7fc00000, 7fc00000, c1af92efeafb8600
163845, 3, 7aca187, 96d49326, 80000000, 80000000, c1af92efeafb8600
164015, 0, e7f2f049, 202eb2b8, c8a5c8eb, c8a5c8eb, c114b91d69aecf00
164135, 1, 47b68671, 9daa7c2d, a5f31ba0, a5f31ba0, bcbe63740f977740
164175, 3, 91ca6640, ccf679f7, 1f42deb0, 1f42deb0, 3be85bd5e39cf800
164355, 1, f99cc4c7, 5134e818, ff800000, ff800000, 3be85bd5e39cf800
164475, 1, 49161da7, 9329ac25, 9cc6fd09, 9cc6fd09, bb98dfa1375f48c0
164555, 1, dd14cf2c, e21fecff, 7f800000, 7f800000, bb98dfa1375f48c0
164695, 3, 54a178d7, 7abbc730, 7f800000, 7f800000, bb98dfa1375f48c0
164715, 2, d9c464a8, e8c4ff25, 7f800000, 7f800000, bb98dfa1375f48c0
164855, 0, 7fc00000, d458aa59, 7fc00000, 7fc00000, bb98dfa1375f48c0
164945, 2, 9075d322, ffc00000, 7fc00000, 7fc00000, bb98dfa1375f48c0
165035, 1, 4dcc1d06, 2deef85b, 3c3e8900, 3c3e8900, 3f87d12008042440
165075, 0, 9baa136b, 905368b3, 0, 0, 3f87d12008042440
165125, 0, f2c9e76f, 3927ca7b, ec8455ab, ec8455ab, c5908ab561190aa0
165175, 1, 65d6b7ab, 80000000, 80000000, 80000000, c5908ab561190aa0
165295, 0, 7fc00000, 4812f411, 7fc00000, 7fc00000, c5908ab561190aa0
165325, 3, 3e6b2bf6, 3620bd06, 3513a91f, 3513a91f, 3ea27523d6f4b880
165405, 0, 1d231697, e24f7ff, 0, 0, 3ea27523d6f4b880
165445, 1, f3d41a8e, a24447c1, 56a29fc7, 56a29fc7, 42d453f8fface1c0
165475, 4, a73e9a48, 0, 80000000, 80000000, 42d453f8fface1c0
165665, 3, 8d527c5d, 1abd8f4d, 80000000, 80000000, 42d453f8fface1c0
165815, 0, 2c378878, bb740fea, a82ef97b, a82ef97b, bd05df2f6438b600
165865, 3, 7fc00000, 2ea7cebb, 7fc00000, 7fc00000, bd05df2f6438b600
165955, 0, 761dd960, 7675103e, 7f800000, 7f800000, bd05df2f6438b600
166145, 0, 9d050cae, 1fb85426, 80000000, 80000000, bd05df2f6438b600
166205, 2, f618b408, 80000000, 0, 0, bd05df2f6438b600
166295, 2, 7fc00000, bf3e493b, 7fc00000, 7fc00000, bd05df2f6438b600
166345, 4, 460e73a0, a2084a72, a897adb4, a897adb4, bd12f5b676ef5000
166435, 3, ce41dc0f, 13d9a561, a2a4d0c5, a2a4d0c5, bc549a18a02195e0
166625, 3, 39b872c2, b8a2d845, b2eaa8e2, b2eaa8e2, be5d551c53a79280
166815, 3, 80000000, 46f79eee, 80000000, 80000000, be5d551c53a79280
167005, 1, cc9224d0, ffc00000, 7fc00000, 7fc00000, be5d551c53a79280
167105, 1, 5f4df331, 44066b8a, 63d8479e, 63d8479e, 447b08f3d424da80
167215, 3, 525d7790, f87e979a, ff800000, ff800000, 447b08f3d424da80
167265, 1, 3cecb0d5, c323fac5, c0979c72, c0979c72, c012f38e4e62bd20
167465, 1, 7fc00000, 9d5a15e0, 7fc00000, 7fc00000, c012f38e4e62bd20
167585, 0, 97439e78, 7fc00000, 7fc00000, 7fc00000, c012f38e4e62bd20
167665, 1, 80000000, 8168247d, 0, 0, c012f38e4e62bd20
167855, 1, c6224c1d, 548cca3b, db3283aa, db3283aa, c3665075549b2bc0
167965, 0, 34bc2da4, c8b284ce, be03395b, be03395b, bfc0672b5fa93f00
168135, 0, bcfd4ea1, 0, 80000000, 80000000, bfc0672b5fa93f00
168315, 2, c30863a3, 9213dfee, 159d9108, 159d9108, 3ab3b2210c27a280
168355, 2, f2b2ea9, 98fb761a, 80000000, 80000000, 3ab3b2210c27a280
168535, 4, 7e273ca0, f66af353, ff800000, ff800000, 3ab3b2210c27a280
168725, 2, d5f05e3e, f1d8f581, 7f800000, 7f800000, 3ab3b2210c27a280
168855, 1, 94e30076, 9529b2bf, 0, 0, 3ab3b2210c27a280
169015, 4, cc39bbf0, 556bf457, e22b30cc, e22b30cc, c445661971f3d200
169165, 0, e9483a1e, abe0297d, 55af534d, 55af534d, 42b5ea69aa65d4c0
169325, 4, cef0d86e, 96e0e598, 26539561, 26539561, 3cca72ac1b5cea00
169405, 4, c0602f7b, 510e3067, d1f90973, d1f90973, c23f212e550a9f40
169445, 1, de7daa7d, bd3c7d2e, 5c3ac53d, 5c3ac53d, 438758a7b3f56ec0
169485, 2, 5b38c075, 9d8d39e6, b94bd793, b94bd793, bf297af251fd8780
169545, 2, eb56a8f3, 53ed573, b1200460, b1200460, be24008beb428520
169685, 2, c15f52af, 8b9136a7, d7d5b04, d7d5b04, 39afab608fb68a40
169835, 2, 458f32a9, 211970e5, 272ba8da, 272ba8da, 3ce5751b50d04b40
170015, 4, 2fed5370, b739a03, 0, 0, 3ce5751b50d04b40
170125, 2, 75fc3fb, bcf7ce79, 84d89a91, 84d89a91, b89b135214937460
170305, 2, e865ced7, adc68b4d, 56b23b06, 56b23b06, 42d64760d6fe7560
170365, 3, 5f018cb3, d84c146b, f7ce8ce7, f7ce8ce7, c6f9d19cf1f2b440
170435, 1, c838374c, 986706f0, 21263ee3, 21263ee3, 3c24c7dc7273e800
170605, 1, e6c5e649, 3b74671f, e2bcef35, e2bcef35, c4579de6a6483ae0
170735, 2, a14ce672, 7f800000, ff800000, ff800000, c4579de6a6483ae0
170915, 1, 84e00408, 92f9e8, 80000000, 80000000, c4579de6a6483ae0
171105, 0, 25b1c12a, ce572e04, b495692e, b495692e, be92ad25b8521500
171265, 0, 11ba088d, 5a53d9f5, 2c99f370, 2c99f370, 3d933e6df0167e20
171385, 2, 0, 2d9a2f1b, 0, 0, 3d933e6df0167e20
171495, 4, 4dfe8bb1, 24c55628, 3344372a, 3344372a, 3e6886e53d093500
171555, 4, dfc8a75b, 99292ace, 39849808, 39849808, 3f309300ffd32740
171625, 4, 64a555c, 68c3b7b0, 2f9ab033, 2f9ab033, 3df35606666e6800
171715, 2, e832c631, c1bc6e83, 6a8396b8, 6a8396b8, 455072d7140f2260
171895, 4, d9d42ec3, d5e5135, a7b843dc, a7b843dc, bcf7087b7a6c2be0
172035, 4, 8686bbb7, 8bae40fc, 0, 0, bcf7087b7a6c2be0
172075, 2, 9cf23771, 5eed34b4, bc606f32, bc606f32, bf8c0de625ddee80
172135, 4, 56370435, 42f5179a, 59af37e6, 59af37e6, 4335e6fcc6495c40
172335, 2, dc1f904e, 7fc00000, 7fc00000, 7fc00000, 4335e6fcc6495c40
172375, 3, ddebcb67, d0510c88, 6ec08c9a, 6ec08c9a, 45d811933c7c5700
172425, 4, 80000000, 410d88c6, 80000000, 80000000, 45d811933c7c5700
172465, 1, 7f800000, 2da9052b, 7f800000, 7f800000, 45d811933c7c5700
172545, 0, 6581b188, cd73c601, f376ffa8, f376ffa8, c66edff4fa386200
172725, 0, 9e7ecce, e728e667, b1990423, b1990423, be332084682b5c40
172815, 2, 629ab7bf, 115dcb9, 243524af, 243524af, 3c86a495f87b41c0
172875, 1, 5e5e9a6f, 61bc6f8b, 7f800000, 7f800000, 3c86a495f87b41c0
172955, 4, 68c1f554, c5597d0b, eea4c7b1, eea4c7b1, c5d498f62a71d380
173155, 4, 3c058e6, b53b1505, 80000000, 80000000, c5d498f62a71d380
173355, 2, 3057a19, fd61d901, c0eb82ea, c0eb82ea, c01d705d3f6ac640
173545, 4, a1663ce2, 81c8dc58, 0, 0, c01d705d3f6ac640
173585, 3, b59e2846, a89966fe, 1ebd8b66, 1ebd8b66, 3bd7b16cb3765d00
173605, 0, 9a476f1f, a8ae3100, 387b3b3, 387b3b3, 3870f6766adde000
173775, 1, dec9b3c, 7893ce58, 47089bd9, 47089bd9, 40e1137b36749400
173935, 2, df5343f8, c07f92cc, 6052e9d9, 6052e9d9, 440a5d3b24b33400
173965, 4, 838595e6, 19532c2d, 80000000, 80000000, 440a5d3b24b33400
174135, 3, ba6f7ff9, 707c7028, eb6c2ae6, eb6c2ae6, c56d855cd09ddd00
174205, 3, db3adda3, 42eb35ff, deabb0de, deabb0de, c3d5761bd4d08ba0
174315, 4, 2bc6162a, 7fc00000, 7fc00000, 7fc00000, c3d5761bd4d08ba0
174365, 2, ce42c2f5, c569e1dc, 5431ef45, 5431ef45, 42863de8b6bbf180
174465, 0, cb26641c, d0182e41, 5bc5d302, 5bc5d302, 4378ba60371cc700
174655, 0, 4a4e6250, 8cea67db, 97bcf997, 97bcf997, baf79f32e7894e00
174685, 3, fb7d781c, f3935c28, 7f800000, 7f800000, baf79f32e7894e00
174875, 1, d25f6970, db9853ab, 6e84ef9e, 6e84ef9e, 45d09df3dd57ba00
174905, 0, ff800000, 111ac104, ff800000, ff800000, 45d09df3dd57ba00
174975, 0, f8d7c30c, c07a0c53, 79d2bedd, 79d2bedd, 473a57db9a199c80
175035, 3, b051f33c, 8c7563c3, 0, 0, 473a57db9a199c80
175235, 4, e4fe4c4, 9c886e6d, 80000000, 80000000, 473a57db9a199c80
175385, 2, 96feeaa3, 9f0a241, 80000000, 80000000, 473a57db9a199c80
175445, 2, f90904b4, 55c5aec8, ff800000, ff800000, 473a57db9a199c80
175615, 0, 53624efa, e75c8ad3, fb42f698, fb42f698, c7685ed2fe3b81c0
175765, 2, a9df4309, 4549bb58, afafef05, afafef05, bdf5fde098f3c300
175785, 0, dfeefefe, 7fc00000, 7fc00000, 7fc00000, bdf5fde098f3c300
175915, 1, 93c32ea0, a9419949, 0, 0, bdf5fde098f3c300
175985, 4, 51135144, d1a195f2, e339f8cb, e339f8cb, c4673f1954d99200
176145, 2, 146a4c10, da9cb969, af8f700b, af8f700b, bdf1ee015a185200
176185, 0, 4e6816c, 8d94b635, 80000000, 80000000, bdf1ee015a185200
176335, 3, 462b049c, 98acca43, 9f66dc6e, 9f66dc6e, bbecdb8dcd533500
176355, 4, 4df3928c, a223564b, b09b686a, b09b686a, be136d0d375ee080
176545, 3, c7b26799, 7fc00000, 7fc00000, 7fc00000, be136d0d375ee080
176735, 3, 27d6eb32, 112231b9, 0, 0, be136d0d375ee080
176905, 4, a9ed741c, 0, 80000000, 80000000, be136d0d375ee080
176935, 4, 52a8f471, 9933c887, ac6d4e86, ac6d4e86, bd8da9d0c50be5c0
177025, 2, ff800000, 56377007, ff800000, ff800000, bd8da9d0c50be5c0
177045, 1, c391d3ac, bf5fcd8c, 437ef8f2, 437ef8f2, 406fdf1e451f8400
177095, 1, 1dcc4669, 8da60355, 80000000, 80000000, 406fdf1e451f8400
177225, 3, 33d125bd, 829f30e1, 80000000, 80000000, 406fdf1e451f8400
177305, 2, 8d0674c5, 8230fe64, 0, 0, 406fdf1e451f8400
177505, 0, edc24590, 7f800000, ff800000, ff800000, 406fdf1e451f8400
177665, 1, 739a2d6a, 419c5b54, 75bc555a, 75bc555a, 46b78aab54e53200
177775, 4, da7acda, 5c1b734, 0, 0, 46b78aab54e53200
177925, 1, d87909da, d013d65c, 690fd12f, 690fd12f, 4521fa25fd38cb00
178055, 4, 2e2c6e2, 1f9f621f, 0, 0, 4521fa25fd38cb00
178185, 2, 822c55ca, d0876c25, 13365415, 13365415, 3a66ca82a7e78c80
178355, 2, 80000000, 685b2de4, 80000000, 80000000, 3a66ca82a7e78c80
178405, 4, 19d7c928, e0e62b7d, bb420362, bb420362, bf68406c42de1100
178445, 4, 4477295b, 5b64bfaa, 605cd9e1, 605cd9e1, 440b9b3c210b6dc0
178575, 3, 6f37709e, 544532ec, 7f800000, 7f800000, 440b9b3c210b6dc0
178725, 3, 712460e7, fee357fe, ff800000, ff800000, 440b9b3c210b6dc0
178745, 2, 72361cb, 4b9093f7, 13388ae1, 13388ae1, 3a67115c3ebaf740
178915, 0, 69e9d0cc, 2c684976, 56d42851, 56d42851, 42da850a260d4100
179095, 2, 8a4ddc6, 830eb983, 80000000, 80000000, 42da850a260d4100
179225, 3, 4b2e4b00, 283e906c, 3401bdfe, 3401bdfe, 3e8037bfb6f48000
179265, 2, ff800000, 63764d00, ff800000, ff800000, 3e8037bfb6f48000
179305, 2, 7f800000, ffc00000, 7fc00000, 7fc00000, 3e8037bfb6f48000
179365, 2, 80000000, 3d321bfe, 80000000, 80000000, 3e8037bfb6f48000
179505, 2, 9363ed8a, 7fc00000, 7fc00000, 7fc00000, 3e8037bfb6f48000
179695, 1, 60103e28, 25b20237, 464898ee, 464898ee, 40c9131dd26aa600
179735, 3, bfa00a9f, 8afe2d5f, b1ee6e8, b1ee6e8, 3963dcdce07c8020
179905, 4, dc8fe732, 1dc651a6, badef56c, badef56c, bf5bdead88af1b00
180085, 3, d6f57a0c, e67803ce, 7dedd1e2, 7dedd1e2, 47bdba3c32cb3500
180275, 0, 94357e20, da34e1f, 80000000, 80000000, 47bdba3c32cb3500
180405, 2, 8e4810b9, 6ae2ae16, b9b126d0, b9b126d0, bf3624d9fc25bcc0
180535, 3, 80000000, 7fc00000, 7fc00000, 7fc00000, bf3624d9fc25bcc0
180675, 2, 955f8cc4, 465e1bee, 9c41f476, 9c41f476, bb883e8eb4b14700
180865, 2, ccfcd13c, b44e8ce3, 41cbfb80, 41cbfb80, 40397f701c4b0680
180985, 3, e0fe9b48, bc7e2537, 5dfcc315, 5dfcc315, 43bf986292988f00
181035, 2, 7d300897, 60ae767e, 7f800000, 7f800000, 43bf986292988f00
181145, 0, 2bbe6b9f, 4f6cd2b2, 3bb027ef, 3bb027ef, 3f7604fde86851c0
181345, 0, 8f52de52, 57c72b3d, a7a40e6f, a7a40e6f, bcf481cdea97f140
181385, 2, 7ec4e32f, d77ed233, ff800000, ff800000, bcf481cdea97f140
181505, 0, 56696dae, db18bffb, f20b482d, f20b482d, c6416905a06b7340
181655, 3, cada0dd8, b0047da3, 3b61b44e, 3b61b44e, 3f6c3689be522200
181725, 4, 57169186, 6249636d, 79ece579, 79ece579, 473d9caf26320380
181865, 4, d3e4a8f1, bb1ba21, a01ebf0f, a01ebf0f, bc03d7e1db3c2220
182055, 0, 1603c785, 7fc00000, 7fc00000, 7fc00000, bc03d7e1db3c2220
182195, 4, e451527c, 80000000, 0, 0, bc03d7e1db3c2220
182225, 2, bfbda442, 7fc00000, 7fc00000, 7fc00000, bc03d7e1db3c2220
182385, 1, 4218b193, bec73257, c16da01f, c16da01f, c02db403f603bd40
182485, 4, 7f800000, 74f0440a, 7f800000, 7f800000, c02db403f603bd40
182615, 1, 314b0f87, 18632358, a342acd, a342acd, 39468559b4396d00
182685, 0, 3fe57eb, f9cc260e, be4ad3de, be4ad3de, bfc95a7bc7361b40
182865, 0, d7f05714, f4d238f, a7c0971d, a7c0971d, bcf812e3a58c0580
182885, 4, d73790e1, c737f5d5, 5f03e8d7, 5f03e8d7, 43e07d1ae73c06a0
182945, 0, 4ce7658b, 6eb4fcc6, 7c2397e1, 7c2397e1, 478472fc152bb040
183005, 2, e3eb6a7c, d74aedfc, 7bba9cdf, 7bba9cdf, 4777539be533c200
183075, 1, 10101543, 4ee9cabf, 1f839576, 1f839576, 3bf072aec8375fa0
183195, 4, 35fa9b19, 176d33ab, de8342a, de8342a, 39bd06854e129660
183225, 0, bcf2910b, 15a6c6b1, 931e0651, 931e0651, ba63c0ca20d95360
183335, 0, ba5f96ec, 0, 80000000, 80000000, ba63c0ca20d95360
183365, 3, e5628fba, 7879654e, ff800000, ff800000, ba63c0ca20d95360
183455, 2, 6961400e, 590c9918, 7f800000, 7f800000, ba63c0ca20d95360
183495, 4, 1e23a8ff, 78dc7598, 578cf069, 578cf069, 42f19e0d119c4d00
183625, 0, ffc00000, fe810f23, 7fc00000, 7fc00000, 42f19e0d119c4d00
183745, 2, 626c7582, 80000000, 80000000, 80000000, 42f19e0d119c4d00
183845, 3, 4b1fec03, dd24c79f, e8cddfcb, e8cddfcb, c519bbf96d7ab740
183875, 4, 9dc6fcda, 5f5a90fc, bda9e404, bda9e404, bfb53c8077f0d300
184015, 1, daf138f7, 70d3329a, ff800000, ff800000, bfb53c8077f0d300
184165, 1, 0, 20906d63, 0, 0, bfb53c8077f0d300
184325, 1, c5428286, e2e87d5a, 68b0a587, 68b0a587, 451614b0f1aa2380
184465, 3, ff800000, 68ffa12f, ff800000, ff800000, 451614b0f1aa2380
184555, 4, d541df7e, a03b27bb, 360dbc58, 360dbc58, 3ec1b78af68e6140
184585, 4, 1bb85610, 7f800000, 7f800000, 7f800000, 3ec1b78af68e6140
184645, 0, d4533c8b, 2826fb46, bd09c898, bd09c898, bfa13913081ae040
184675, 0, 0, b539bee8, 80000000, 80000000, bfa13913081ae040
184755, 1, 7b3054d5, d6d758cd, ff800000, ff800000, bfa13913081ae040
184925, 1, b7d72785, 7b79d9b8, f3d1fc6b, f3d1fc6b, c67a3f8d70249300
184975, 0, 858f2226, 77973fc6, bda92199, bda92199, bfb524332170d900
185135, 2, 5f06209d, 17b5d8d1, 373e8d50, 373e8d50, 3ee7d1aa01860b40
185235, 4, 7f50e72a, b286ee2, 4b09722f, 4b09722f, 41612e45ea03e280
185255, 1, aef4234, a999f410, 80000000, 80000000, 41612e45ea03e280
185385, 3, 8892089d, cd8087f, 80000000, 80000000, 41612e45ea03e280
185405, 1, f0ea2ab1, e7d44749, 7f800000, 7f800000, 41612e45ea03e280
185595, 1, 83f2aeb8, f7462363, 3bbbd4ae, 3bbbd4ae, 3f777a95c1972500
185725, 3, dd2ee2cb, 67e644a2, ff800000, ff800000, 3f777a95c1972500
185805, 0, 80000000, d5821e32, 0, 0, 3f777a95c1972500
